user_pseudo_id,event_dates,event_timestamp,transaction_id,product_names,product_ids,item_revenue_mapped_to_names,item_revenue_mapped_to_ids,total_item_quantity,product_category,product_category_2,product_color,country,region,city,device_category,brand_name,model_name,traffic_source_name,traffic_source_medium,traffic_source_source,ecommerce_purchase_revenue,ecommerce_refund_value,ecommerce_shipping_value,ecommerce_tax_value
802944254.1706959905,23-02-2024,1708687747344067,8000141851,Cotton Kurta Inspired By Ikat,8905724413452,Cotton Kurta Inspired By Ikat:2490,8905724413452:2490,1,Kurtas &amp; Kurta Sets,All Clothing,green,India,Maharashtra,Mumbai,mobile,Apple,iPhone,ADH_WARLILAUNCH_CATALOGUE_OMNI_GD_SMS_WK44_02022024,SMS,SFMC,2008.0,,0.0,0.0
1991392892.1694597777,23-02-2024,1708668753079038,8000141847,"Black Floral-Polka Co-ords Set, Crossandra Co-ords Set","8905724206696, 8905724295201","Crossandra Co-ords Set:3290, Black Floral-Polka Co-ords Set:2790","8905724295201:3290, 8905724206696:2790",2,"Black Friday Sale, Women","Sale, End of Season Sale",pink,India,Odisha,Bhubaneswar,mobile,OPPO,CPH1823,ANS | MOF | Remarketing Audiences,Social & Website Engagers - (GD Women),FB Ads,3040.0,,0.0,0.0
1569864968.1693481268,23-02-2024,1708673723780857,8000141747,Surajmukhi Tunic Set,"8905724373039, 8905724373046",Surajmukhi Tunic Set:2890,"8905724373046:2890, 8905724373039:2890",2,Kurta Sets,Kurtas &amp; Kurta Sets,pink,India,Haryana,Panchkula,mobile,Samsung,SM-G770F,Global Desi - Performance max | Sales (TROAS- 700),cpc,google,2890.0,,0.0,0.0
1273474442.1707739251,23-02-2024,1708687517440413,8000141753,"Forest Waves Co-ords Set, Gulabi Geet Co-ords Set","8905724369711, 8907641568055","Gulabi Geet Co-ords Set:2590, Forest Waves Co-ords Set:2790","8905724369711:2790, 8907641568055:2590",2,"Black Friday Sale, Co-ords","All Clothing, Sale",pink,India,Odisha,Balasore,mobile,Apple,iPhone,(direct),(none),(direct),2690.0,,0.0,0.0
141491437.1708702444,23-02-2024,1708702967748113,8000141758,Casual Straight Bottom,8905134657361,Casual Straight Bottom:1699,8905134657361:1699,1,Bottoms,All Clothing,indigo,India,Maharashtra,Mumbai,desktop,Apple,Safari,(direct),(none),(direct),1699.0,,0.0,0.0
1143366331.1708182862,23-02-2024,1708706188012449,8000141762,Warli Inspired Pants,8905134987994,Warli Inspired Pants:1990,8905134987994:1990,1,Bottoms,All Clothing,black,India,Maharashtra,Nashik,mobile,Apple,iPhone,(direct),(none),(direct),1990.0,,0.0,0.0
1930664447.1708663891,23-02-2024,1708664419498710,8000141745,"Black Geometric Flared Top, Solid Flared Top, Lilac Floral Casual Top","8905134850243, 8905134639350, 8905134848509","Lilac Floral Casual Top:1899, Solid Flared Top:1699, Black Geometric Flared Top:1699","8905134639350:1899, 8905134850243:1699, 8905134848509:1699",3,"Clearance Sale, Tops","All Clothing, Sale",black,India,Karnataka,Bengaluru,desktop,Google,ChromeBook,(direct),(none),(direct),2385.0,,0.0,0.0
415107554.1707176294,23-02-2024,1708626807129327,8000141740,"Aqua Dobby Embroidered Straight Top, White Mirror Embroidery Viscose Top, Neelakshi Embroidered Dress, Pink Solid Embroidered Straight Top, Green Solid Embroidered Straight Top, Mustard Solid Embroidered Straight Top, Vrishti Embroidered Dress, Starry Seaside A-Line Top","8905724010644, 8905724009747, 8905724015328, 8905134992714, 8905724368745, 8905724369162, 8905724373244, 8905724011542","Aqua Dobby Embroidered Straight Top:34, Starry Seaside A-Line Top:28, Vrishti Embroidered Dress:36, Green Solid Embroidered Straight Top:31, Neelakshi Embroidered Dress:36, Mustard Solid Embroidered Straight Top:31, Pink Solid Embroidered Straight Top:31, White Mirror Embroidery Viscose Top:34","8905134992714:34, 8905724009747:34, 8905724369162:28, 8905724010644:31, 8905724015328:31, 8905724011542:31, 8905724368745:36, 8905724373244:36",8,"Dresses, Tops",All Clothing,blue,United States,California,Sunnyvale,mobile,Apple,iPhone,(direct),(none),(direct),167.0,,0.0,0.0
1751222704.1708683045,23-02-2024,1708684282214981,8000141751,"Blue Floral Flared Top, Hot Pink Dobby Flared Suit, Ethnic Motif Printed Cotton Kurta Set, Aqua Solid Flared Top, Pink Love Top, Ikat Print Cotton A-Line Yellow Kurta","8905724444463, 8905134848806, 8905724414015, 8905724436505, 8905724236525, 8905134852285","Aqua Solid Flared Top:2299, Pink Love Top:2290, Hot Pink Dobby Flared Suit:5999, Blue Floral Flared Top:2299, Ethnic Motif Printed Cotton Kurta Set:3990, Ikat Print Cotton A-Line Yellow Kurta:2290","8905724236525:2299, 8905724444463:2290, 8905134852285:5999, 8905724436505:3990, 8905724414015:2290, 8905134848806:2299",6,"Tops, Kurta Sets, Kurtas","Kurtas &amp; Kurta Sets, All Clothing",white,India,Karnataka,Bengaluru,mobile,Apple,iPhone,(direct),(none),(direct),13870.0,,0.0,0.0
139870990.1708128265,23-02-2024,1708653578268410,8000141841,"Lilac FLORAL Straight Top, Light Grey Geometric Curved Jacket, Aqua Dobby Embroidered Straight Top, Green Floral Straight Set of 2, Pink Floral Straight Top, Off White Foil Print Flared Set of 2, Lavender Ethnic Motifs Straight Tunic, White Solid Straight Bottom, Pop Of Pink top","8905724174742, 8905724009730, 8905134656517, 8905724221200, 8905724177019, 8905134821489, 8905724009679, 8905724208126, 8905724221088","Aqua Dobby Embroidered Straight Top:34, Off White Foil Print Flared Set of 2:54, Lavender Ethnic Motifs Straight Tunic:52, Lilac FLORAL Straight Top:26, Light Grey Geometric Curved Jacket:71, Green Floral Straight Set of 2:47, Pop Of Pink top:34, Pink Floral Straight Top:22, White Solid Straight Bottom:20","8905724009679:34, 8905724174742:47, 8905724177019:54, 8905724009730:34, 8905134821489:26, 8905724221200:22, 8905724208126:20, 8905724221088:52, 8905134656517:71",10,"Tops, Jackets/Shrugs, (not set), Bottoms","(not set), All Clothing",green,United States,California,Dublin,desktop,Apple,Safari,(organic),organic,google,169.0,,0.0,0.0
114344338.1707653413,23-02-2024,1708629655646694,8000141839,"Pink Self Design A-Line Tunic, Gold Jacquard Cropped Top","8905724106101, 8905134817055","Gold Jacquard Cropped Top:1699, Pink Self Design A-Line Tunic:2699","8905134817055:1699, 8905724106101:2699",2,Tops,All Clothing,pink,Belgium,Flanders,Ghent,desktop,Apple,Safari,(organic),organic,google,2200.0,,0.0,0.0
511952124.1708700873,23-02-2024,1708705371300407,8000141761,"Happy Go Lucky dress, Neelakshi Embroidered Dress","8905724373237, 8905724373824","Neelakshi Embroidered Dress:2690, Happy Go Lucky dress:2590","8905724373237:2690, 8905724373824:2590",2,Dresses,All Clothing,pink,Singapore,,Singapore,mobile,Apple,iPhone,(organic),organic,google,3935.0,,0.0,0.0
1461889896.1708618597,23-02-2024,1708685615255097,8000141752,"Silver Brass Bracelet, Blue Floral Flared Top, Sage Green Floral Flared Dress, Solid Bottom, Light Green Floral Flared Set-3, White Solid Straight Bottom, Aqua Floral Flared Dress, Off White Solid Straight Bottom, Solid Straight Bottom, Off White Floral Fit and Flare Top, Silver Brass Neckpiece, White Floral curved Jumpsuit, Aqua Floral Straight Dress","8905134824565, 8905724154638, 8905134634072, 8905134233725, 8905724186936, 8905134640257, 8905134637202, 8905724004179, 8905134818502, 8905134848790, 8905134821274, 8905724103568, 8905724153549","Off White Solid Straight Bottom:34, White Floral curved Jumpsuit:67, Aqua Floral Flared Dress:39, Solid Straight Bottom:23, Light Green Floral Flared Set-3:74, Sage Green Floral Flared Dress:52, Blue Floral Flared Top:31, Silver Brass Neckpiece:18, Off White Floral Fit and Flare Top:34, Solid Bottom:19, Aqua Floral Straight Dress:44, Silver Brass Bracelet:26, White Solid Straight Bottom:31","8905724186936:23, 8905134634072:39, 8905134637202:52, 8905724004179:74, 8905134818502:34, 8905724154638:18, 8905134848790:31, 8905724153549:26, 8905134824565:31, 8905134821274:34, 8905134640257:67, 8905724103568:44, 8905134233725:19",13,"Kurta Sets, Jewellery, Bottoms, Jumpsuits, Tops, Dresses, Black Friday Sale","All Accessories, Kurtas &amp; Kurta Sets, All Clothing, Sale",blue,United Kingdom,England,London,desktop,Google,Chrome,(organic),organic,google,233.0,,0.0,0.0
1845418408.1708677129,23-02-2024,1708679839544047,8000141748,"Solid A-Line Tunic, Charge Up The Style Co-Ord Set, Gulbagh flared tunic","8905724372827, 8905134829249, 8905724372452","Charge Up The Style Co-Ord Set:3990, Solid A-Line Tunic:1899, Gulbagh flared tunic:1990","8905134829249:1899, 8905724372827:1990, 8905724372452:3990",3,"Co-ords, Kurtas","All Clothing, Kurtas &amp; Kurta Sets",black,Oman,Muscat Governorate,,mobile,Apple,iPhone,(organic),organic,google,3940.0,,0.0,0.0
1518569101.1549529273,23-02-2024,1708652270569879,8000141743,"Black Scarf, Red Solid Embroidered Fit And Flare Tunic","8905134847854, 8905724012129","Black Scarf:699, Red Solid Embroidered Fit And Flare Tunic:2499","8905724012129:2499, 8905134847854:699",2,"Tops, Scarves &amp; Stoles","All Clothing, All Accessories",red,India,Delhi,Delhi,mobile,Xiaomi,Redmi Y2,(organic),organic,google,1600.0,,0.0,0.0
273194750.1708275637,23-02-2024,1708688993055502,8000141852,"Gulbagh flared tunic, Gulabo kurta","8905724374319, 8905724372810","Gulbagh flared tunic:1990, Gulabo kurta:2190","8905724372810:1990, 8905724374319:2190",2,Kurtas,Kurtas &amp; Kurta Sets,pink,India,Gujarat,Rajkot,mobile,Apple,iPhone,(organic),organic,google,2090.0,,0.0,0.0
104878132.1708684605,23-02-2024,1708685254782570,8000141850,Pink Footwear,8905134973676,Pink Footwear:2099,8905134973676:2099,1,Footwear,All Accessories,pink,India,Karnataka,Mysuru,mobile,Apple,iPhone,Global Desi - Performance max | Sales (TROAS- 450),cpc,google,1150.0,,100.0,0.0
418110819.1708687662,23-02-2024,1708691282055040,8000141853,"Solid Straight Bottom, Solid Bottom","8905134233756, 8905134828204, 8905134829164, 8905134829041","Solid Straight Bottom:1599, Solid Straight Bottom:1999, Solid Bottom:1399","8905134829041:1599, 8905134233756:1399, 8905134828204:1999, 8905134829164:1599",4,"Bottoms, Black Friday Sale","All Clothing, Sale",coral,India,Tamil Nadu,Chennai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,3300.0,,0.0,0.0
485558257.1708687945,23-02-2024,1708689611017040,8000141755,"Dark Pink Ethnic Motifs Flared Set, Blue Abstract Straight Set-3, Syama Cape Set, Pink Floral Fit & Flare Stitched Saree","8905134930891, 8905724277719, 8905134817239, 8905724374067","Dark Pink Ethnic Motifs Flared Set:6099, Syama Cape Set:4590, Blue Abstract Straight Set-3:4999, Pink Floral Fit & Flare Stitched Saree:7499","8905134930891:6099, 8905724277719:4999, 8905134817239:7499, 8905724374067:4590",4,"Co-ords, Co-Ord Sets, Black Friday Sale","All Clothing, Diwali Sale Upto 70% off, Sale",black,India,Maharashtra,Mumbai,desktop,Apple,Safari,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,13890.0,,0.0,0.0
920322633.1708622119,23-02-2024,1708663245745200,8000141843,Dolna Kurta Set,8905724375804,Dolna Kurta Set:4990,8905724375804:4990,1,Kurta Sets,Kurtas &amp; Kurta Sets,blue,India,Karnataka,Bengaluru,mobile,Samsung,SM-M536B,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,2495.0,,0.0,0.0
230190411.1694323351,24-02-2024,1708776936120507,8000141878,Pink Floral Tassel Fit And Flare Dress,8905724192876,Pink Floral Tassel Fit And Flare Dress:1899,8905724192876:1899,1,Dresses,All Clothing,pink,India,Karnataka,Bengaluru,mobile,Samsung,SM-N975F,Custom Audiences Merged - (Girls),ANS | MOF | Remarketing Audiences - (All),FB Ads,860.0,,100.0,0.0
1504406638.1703333467,24-02-2024,1708753036858295,8000141772,"Peach Solid High-Low Shrug, Pink Viscose Top","8905724426773, 8905134644583","Pink Viscose Top:1690, Peach Solid High-Low Shrug:2199","8905724426773:1690, 8905134644583:2199",2,Tops,All Clothing,peach,India,Karnataka,Bengaluru,mobile,Apple,iPhone 11,ANS | TOF | Behaviour Audiences - (Fresh),Discounting | Interest,FB Ads,2790.0,,0.0,0.0
271070069.1708759353,24-02-2024,1708760543548929,8000141870,Say Cheese Tunic Set,8905724372889,Say Cheese Tunic Set:3290,8905724372889:3290,1,Kurta Sets,Kurtas &amp; Kurta Sets,mustard,India,Maharashtra,Thane,mobile,Apple,iPhone,ADH_GD_COORDS_CATALOGUE_SS24_OMNI_WA_WK46_17022024,WA,SFMC,1645.0,,0.0,0.0
693150209.1705415395,24-02-2024,1708767624057777,8000141780,Blue Hour kurta Set,8905724373190,Blue Hour kurta Set:4690,8905724373190:4690,1,Kurta Sets,Kurtas &amp; Kurta Sets,navy blue,India,Maharashtra,Mumbai,mobile,Apple,iPhone,ADH_GD_DiwaliWishes_ONLINE_WA_WK32_11112023,WA,SFMC,4221.0,,0.0,0.0
772042817.1706938316,24-02-2024,1708714490748625,8000141857,"Waves Straight Top, Cherry Fields Tie Up Top, Black Dobby Curved Tunic, Alani Top, Nikhaar Maxi Dress","8905724372056, 8905724361562, 8905724369537, 8905724375958, 8905134853121","Black Dobby Curved Tunic:2099, Cherry Fields Tie Up Top:2290, Alani Top:1490, Nikhaar Maxi Dress:2990, Waves Straight Top:1590","8905724361562:2990, 8905724369537:1590, 8905724372056:1490, 8905724375958:2290, 8905134853121:2099",5,"Dresses, Tops",All Clothing,green,India,Maharashtra,Mumbai,mobile,Samsung,SM-S908E,ADH_WARLILAUNCH_CATALOGUE_OMNI_GD_SMS_WK44_02022024,SMS,SFMC,5230.0,,0.0,0.0
312576507.1708717676,24-02-2024,1708719048882952,8000141765,Black Ethnic Motifs Flared Jump Suit,8905134932406,Black Ethnic Motifs Flared Jump Suit:3299,8905134932406:3299,1,Jumpsuits,All Clothing,black,United States,Georgia,Atlanta,desktop,Google,Chrome,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,1650.0,,0.0,0.0
1186897251.1655452987,24-02-2024,1708787408999015,8000141796,Whispers Of Lavender Skirt Set,8905724368943,Whispers Of Lavender Skirt Set:2590,8905724368943:2590,1,Co-ords,All Clothing,purple,India,Madhya Pradesh,Indore,mobile,OnePlus,AC2001,c2c,cpc,google,1395.0,,100.0,0.0
386105009.1708742940,24-02-2024,1708749361452513,8000141769,"Gulbahar Tiered Maxi Dress​, Nikhaar Maxi Dress","8905724361807, 8905724361562","Gulbahar Tiered Maxi Dress​:3090, Nikhaar Maxi Dress:2990","8905724361807:3090, 8905724361562:2990",2,Dresses,All Clothing,indigo,India,Delhi,Delhi,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,3040.0,,0.0,0.0
53194459.1708749984,24-02-2024,1708789036022498,8000141885,"Red Floral Straight Top, Riddle Me Black Blouson Top, Hawa Hawai kaftan set","8905724006845, 8905724373404, 8905724345074","Red Floral Straight Top:1799, Riddle Me Black Blouson Top:1690, Hawa Hawai kaftan set:5790","8905724006845:1799, 8905724373404:1690, 8905724345074:5790",3,"Tops, Kurta Sets","All Clothing, Kurtas &amp; Kurta Sets",red,India,Assam,Guwahati,tablet,Apple,iPad,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,4460.0,,0.0,0.0
801115491.1708309471,24-02-2024,1708713282238869,8000141856,"All About Aqua Co-ords Set, Waves Straight Top","8905724368998, 8905724369537","All About Aqua Co-ords Set:2890, Waves Straight Top:1590","8905724368998:2890, 8905724369537:1590",2,"Women, Tops","All Clothing, End of Season Sale",aqua,India,Maharashtra,Mumbai,mobile,Apple,iPhone,Global Desi - Brand Search Alone | Exact | (ROAS - 200),cpc,google,2240.0,,0.0,0.0
1993462270.1685888829,24-02-2024,1708763974973294,8000141779,Soft Glow Kurta Set,8905724369889,Soft Glow Kurta Set:3490,8905724369889:3490,1,Kurta Sets,Kurtas &amp; Kurta Sets,coral,India,Madhya Pradesh,Bhopal,mobile,Samsung,SM-G781B,GD|ANS|Brand|Search|Exact|,cpc,google,1745.0,,0.0,0.0
1402623784.1700674925,24-02-2024,1708787298510414,8000141795,The Blue’S Hues Set,8905724538933,The Blue’S Hues Set:4990,8905724538933:4990,1,Kurta Sets,Kurtas &amp; Kurta Sets,turquoise,India,Uttar Pradesh,Ghaziabad,mobile,Samsung,SM-A528B,Global Desi - Brand Search Alone | Exact | (MaxClicks - 175),cpc,google,4990.0,,0.0,0.0
628628386.1696479092,24-02-2024,1708786883080150,8000141793,Gulbahar Tiered Maxi Dress​,8905724361814,Gulbahar Tiered Maxi Dress​:3090,8905724361814:3090,1,Dresses,All Clothing,indigo,India,Bihar,Patna,mobile,OnePlus,DN2101,(direct),(none),(direct),1545.0,,0.0,0.0
5261493.1708783036,24-02-2024,1708788620525242,8000141797,Happy Go Lucky dress,8905724373824,Happy Go Lucky dress:2590,8905724373824:2590,1,Dresses,All Clothing,pink,India,Karnataka,Bengaluru,mobile,Apple,iPhone,(direct),(none),(direct),2590.0,,0.0,0.0
1130981885.1708626807,24-02-2024,1708745755791478,8000141861,"Citrus Burst maxi dress, Zesty Boho Maxi Dress","8905724328527, 8905724361678","Citrus Burst maxi dress:2990, Zesty Boho Maxi Dress:2890","8905724328527:2990, 8905724361678:2890",2,Dresses,All Clothing,lime green,India,Maharashtra,Mumbai,mobile,Apple,iPhone,(direct),(none),(direct),2940.0,,0.0,0.0
539385015.1708754524,24-02-2024,1708756076109056,8000141775,"Summer Lovin’ Dress, Zesty Boho Maxi Dress, White Mirror Embroidery Viscose Top, Citrus Burst maxi dress, Flare It Up Maxi Dress","8905724413889, 8905134984917, 8905134992714, 8905724328527, 8905724361678","Zesty Boho Maxi Dress:39, Flare It Up Maxi Dress:47, Citrus Burst maxi dress:40, Summer Lovin’ Dress:60, White Mirror Embroidery Viscose Top:34","8905724361678:39, 8905724328527:40, 8905134984917:60, 8905724413889:47, 8905134992714:34",5,"Tops, Dresses",All Clothing,lime green,United States,Washington,Bellingham,mobile,Apple,iPhone,(direct),(none),(direct),181.0,,0.0,0.0
24182064.1708784974,24-02-2024,1708785460809843,8000141883,"Pop Of Pink top, Sage Green Solid Straight Top, Aqua Dobby Embroidered Straight Top, Fiesta top, Mint Floral Gathered Fit And Flare Top, Twilight Waters Blouson Top, Aqua Solid Flared Top, Aasma dress, Solid Embroidered Straight Tunic","8905134927242, 8905724181061, 8905724236495, 8905724009679, 8905724009723, 8905724367830, 8905724017292, 8905724374432, 8905724369636","Fiesta top:2090, Aqua Solid Flared Top:2299, Pop Of Pink top:2499, Aqua Dobby Embroidered Straight Top:2499, Aasma dress:2590, Solid Embroidered Straight Tunic:2190, Sage Green Solid Straight Top:2299, Twilight Waters Blouson Top:2090, Mint Floral Gathered Fit And Flare Top:2099","8905724236495:2299, 8905724009723:2499, 8905724369636:2090, 8905724374432:2090, 8905724181061:2099, 8905724009679:2499, 8905724017292:2190, 8905724367830:2590, 8905134927242:2299",9,"Dresses, Tops",All Clothing,aqua,India,Maharashtra,Mumbai,mobile,OnePlus,HD1901,(direct),(none),(direct),10330.0,,0.0,0.0
669777056.1708184040,24-02-2024,1708786866245193,8000141884,"Black Floral-Polka Co-ords Set, Mint Floral Gathered Fit And Flare Top, Fusion Fuchsia Jumpsuit, Waves Straight Top, Twilight Waters Blouson Top, Floral Embroidered Teal Top, Smoke It Out Co-ords Set, Gulabi Greens Co-ords Set, Blue Floral Casual Dress, Pink Floral Straight Top","8905724372292, 8905724367557, 8905724181092, 8905724221224, 8905724369650, 8905134639299, 8905724372711, 8905724444678, 8905724246449, 8905724369537","Mint Floral Gathered Fit And Flare Top:28, Smoke It Out Co-ords Set:39, Floral Embroidered Teal Top:27, Twilight Waters Blouson Top:28, Gulabi Greens Co-ords Set:35, Blue Floral Casual Dress:42, Black Floral-Polka Co-ords Set:38, Pink Floral Straight Top:22, Fusion Fuchsia Jumpsuit:35, Waves Straight Top:22","8905724367557:35, 8905724372292:38, 8905724369650:28, 8905724372711:39, 8905724246449:35, 8905724221224:22, 8905724444678:27, 8905724369537:22, 8905134639299:42, 8905724181092:28",10,"Co-ords, Tops, Dresses, Jumpsuits",All Clothing,teal,United States,Texas,Dallas,desktop,Microsoft,Edge,(direct),(none),(direct),156.0,,0.0,0.0
2013842456.1708721352,24-02-2024,1708722540474636,8000141767,"Grey Brass Earring, Silver Brass Earring","8905724154768, 8905724154225","Grey Brass Earring:1199, Silver Brass Earring:999","8905724154225:1199, 8905724154768:999",2,Jewellery,All Accessories,null,India,Delhi,New Delhi,mobile,Apple,iPhone,(direct),(none),(direct),1650.0,,0.0,0.0
1896907146.1708750162,24-02-2024,1708751026682405,8000141863,"Indigo Lights Set, Riddle Me Black Blouson Top, Tender Petals Kurta Set","8905724372490, 8905724006470, 8905724373398","Indigo Lights Set:4499, Tender Petals Kurta Set:3990, Riddle Me Black Blouson Top:1690","8905724006470:4499, 8905724372490:3990, 8905724373398:1690",3,"Kurta Sets, Tops","All Clothing, Kurtas &amp; Kurta Sets",peach,India,Maharashtra,Pune,tablet,Apple,iPad,(direct),(none),(direct),5090.0,,0.0,0.0
1027945396.1708746548,24-02-2024,1708777850292963,8000141880,"Off White Solid Straight Bottom, Pitika kurta set, Off White Floral Curved Set-2","8905724342998, 8905134816997, 8905724121135","Off White Floral Curved Set-2:39, Pitika kurta set:57, Off White Solid Straight Bottom:26","8905134816997:26, 8905724342998:57, 8905724121135:39",3,"Kurta Sets, Bottoms","Kurtas &amp; Kurta Sets, All Clothing",yellow,Singapore,,Singapore,mobile,Apple,iPhone,(direct),(none),(direct),106.0,,25.0,0.0
1602684554.1708096571,24-02-2024,1708756442172288,8000141867,"Pink Geometric Straight Kurta, Multi Brass Earring","8905134638636, 8905724154812","Pink Geometric Straight Kurta:2299, Multi Brass Earring:599","8905134638636:2299, 8905724154812:599",2,"Jewellery, Kurtas","Kurtas &amp; Kurta Sets, All Accessories",pink,India,Karnataka,Bengaluru,mobile,Apple,iPhone,(direct),(none),(direct),1600.0,,0.0,0.0
28354358.1708660368,24-02-2024,1708715951794587,8000141858,"Ikat Inspired Yellow Kurta Set, The Monochrome Vibe Co-Ord Set, White Kurta Set Inspired by Warli Print","8907641565474, 8905724410963, 8905134984023","Ikat Inspired Yellow Kurta Set:53, The Monochrome Vibe Co-Ord Set:48, White Kurta Set Inspired by Warli Print:60","8905724410963:60, 8905134984023:53, 8907641565474:48",3,"Kurtas, Co-ords, Kurta Sets","Kurtas &amp; Kurta Sets, All Clothing",white,United States,Texas,Dallas,mobile,Apple,iPhone,GD influencer Arushi M,Social,Instagram,161.0,,0.0,0.0
917649179.1707841164,24-02-2024,1708799353609335,8000141887,Black Floral Co-ords Set,8905724277900,Black Floral Co-ords Set:3299,8905724277900:3299,1,Black Friday Sale,Sale,black,India,Delhi,Delhi,mobile,OnePlus,LE2101,(organic),organic,google,1650.0,,0.0,0.0
1524978914.1708782937,24-02-2024,1708796921393822,8000141886,Flower Power Crop Co-Ord,8905724415074,Flower Power Crop Co-Ord:3290,8905724415074:3290,1,Co-ords,All Clothing,lime,United Kingdom,England,London,mobile,Apple,iPhone,(organic),organic,google,3290.0,,0.0,0.0
535702230.1708794385,24-02-2024,1708795242182400,8000141799,Forest Waves Co-ords Set,8905724369698,Forest Waves Co-ords Set:2790,8905724369698:2790,1,Co-ords,All Clothing,green,Singapore,,Singapore,mobile,Apple,iPhone,(organic),organic,google,1495.0,,100.0,0.0
388327471.1708778742,24-02-2024,1708781743742006,8000141881,"Blue Embroidered Solid Jumpsuit, Peach One-Shoulder Dress","8905134432357, 8905724196515","Blue Embroidered Solid Jumpsuit:1999, Peach One-Shoulder Dress:1899","8905724196515:1899, 8905134432357:1999",2,"Jumpsuits, Dresses",All Clothing,blue,India,Maharashtra,Pimpri-Chinchwad,desktop,Google,Chrome,(organic),organic,google,1560.0,,0.0,0.0
1031634928.1708749880,24-02-2024,1708750550185662,8000141862,"White Dobby Straight Top, Blue Floral Regular Top","8905134849452, 8905134926986","Blue Floral Regular Top:2299, White Dobby Straight Top:2299","8905134849452:2299, 8905134926986:2299",2,Tops,All Clothing,blue,India,Delhi,Delhi,mobile,Samsung,SM-M146B,(organic),organic,google,2300.0,,0.0,0.0
857323161.1706346984,24-02-2024,1708755635752625,8000141774,"Cherry Fields Tie Up Top, Dark Blue Solid Embroidered Fit And Flare Dress, Pink Viscose Top, Stardust Dreams Dress","8905724008597, 8905724426797, 8905724343940, 8905724375934","Stardust Dreams Dress:2690, Pink Viscose Top:1690, Dark Blue Solid Embroidered Fit And Flare Dress:3499, Cherry Fields Tie Up Top:2290","8905724008597:3499, 8905724426797:1690, 8905724343940:2690, 8905724375934:2290",4,"Dresses, Tops",All Clothing,dark blue,United States,California,Mountain View,mobile,Google,Pixel 7 Pro,(organic),organic,google,5930.0,,0.0,0.0
587178562.1708717345,24-02-2024,1708721765937073,8000141859,"Dark Green Floral Flared Dress, Gulabi Greens Co-ords Set, Pink Ethnic Motifs Flared Suit, Ikat Print Viscose Cropped Co-Ord, Raina jumpsuit","8905724367540, 8905134851455, 8905724281495, 8905724413643, 8905724373008","Gulabi Greens Co-ords Set:35, Dark Green Floral Flared Dress:40, Pink Ethnic Motifs Flared Suit:63, Raina jumpsuit:35, Ikat Print Viscose Cropped Co-Ord:47","8905724281495:40, 8905134851455:63, 8905724413643:47, 8905724373008:35, 8905724367540:35",5,"Jumpsuits, Dresses, Kurta Sets, Co-ords","Kurtas &amp; Kurta Sets, All Clothing",black,United States,Texas,Leander,mobile,Samsung,SM-G991U,(organic),organic,google,152.0,,0.0,0.0
923013842.1708737800,24-02-2024,1708765550423781,8000141874,"The Queen Bee Dress, Neelakshi Embroidered Dress, Whispers Of Lavender Skirt Set, Candyland kurta set","8905724375996, 8905724373237, 8905724368912, 8905724373473","Neelakshi Embroidered Dress:2690, Candyland kurta set:4990, The Queen Bee Dress:2590, Whispers Of Lavender Skirt Set:2590","8905724373237:2690, 8905724375996:4990, 8905724368912:2590, 8905724373473:2590",4,"Dresses, Kurta Sets, Co-ords","All Clothing, Kurtas &amp; Kurta Sets",purple,Qatar,Doha Municipality,Doha,mobile,Samsung,SM-S916B,(organic),organic,google,6430.0,,0.0,0.0
1486814358.1704295000,24-02-2024,1708753073596214,8000141771,"Pink Ethnic Motifs Flared Suit, Fire Of Forest Dress, Solid Lace Fit And Flare Kurta, Blue Floral Flared Tunic, Wine Floral Flared Suit","8905134657323, 8905724012327, 8905724375637, 8905134851455, 8905134639046","Blue Floral Flared Tunic:2299, Fire Of Forest Dress:2590, Solid Lace Fit And Flare Kurta:2199, Wine Floral Flared Suit:4699, Pink Ethnic Motifs Flared Suit:4699","8905724012327:2199, 8905724375637:2590, 8905134851455:4699, 8905134657323:2299, 8905134639046:4699",5,"Tops, Kurtas, Kurta Sets, Dresses","Kurtas &amp; Kurta Sets, All Clothing",red,India,Madhya Pradesh,Indore,desktop,Apple,Safari,(organic),organic,google,8245.0,,0.0,0.0
678490302.1708757553,24-02-2024,1708760545235277,8000141871,Fiona Set,8907641584765,Fiona Set:3790,8907641584765:3790,1,Kurta Sets,Kurtas &amp; Kurta Sets,green,United Kingdom,England,Derby,desktop,Google,Chrome,(organic),organic,google,1895.0,,0.0,0.0
